"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Purushottampur","WS_AP/PRS/2021-22/2173398","REJECTED","WS/PRS/2095020","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173470","REJECTED","WS/PRS/2093774","2022-01-18","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2173453","REJECTED","WS/PRS/2095416","2022-01-18","2022-01-19","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2173534","REJECTED","WS/PRS/2094244","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173458","REJECTED","WS/PRS/2094925","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173472","REJECTED","WS/PRS/2093687","2022-01-18","2022-01-19","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2173461","REJECTED","WS/PRS/2094139","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173466","REJECTED","WS/PRS/2095328","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173475","REJECTED","WS/PRS/2094586","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173483","REJECTED","WS/PRS/2102186","2022-01-18","2022-01-19","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2173497","REJECTED","WS/PRS/2095004","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173512","REJECTED","WS/PRS/2093701","2022-01-18","2022-01-19","Modify Connection","03"
"Bhubaneswar","WS_AP/BMC/2021-22/2173611","INITIATED","WS/BMC/1499520","2022-01-18","2022-01-18","Modify Connection","66"
"Purushottampur","WS_AP/PRS/2021-22/2173486","REJECTED","WS/PRS/2093779","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173527","REJECTED","WS/PRS/2094986","2022-01-18","2022-01-19","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2173514","REJECTED","WS/PRS/2093703","2022-01-18","2022-01-19","Modify Connection","09"
"Aska","WS_AP/ASK/2021-22/2173518","CONNECTION_ACTIVATED","WS/ASK/2034088","2022-01-18","2022-01-18","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173521","REJECTED","WS/PRS/2094983","2022-01-18","2022-01-19","Modify Connection","12"
"Aska","WS_AP/ASK/2021-22/2173533","CONNECTION_ACTIVATED","WS/ASK/2023712","2022-01-18","2022-01-18","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2173781","CONNECTION_ACTIVATED","WS/PRS/2100344","2022-01-19","2022-01-19","Modify Connection","10"
"Athagarh","WS_AP/ATH/2021-22/2174253","INITIATED","WS/ATH/2170708","2022-01-19","2022-01-19","Modify Connection","18"
"Purushottampur","WS_AP/PRS/2021-22/2173253","REJECTED","WS/PRS/2095006","2022-01-18","2022-01-19","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2173256","REJECTED","WS/PRS/2094522","2022-01-18","2022-01-19","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2173239","REJECTED","WS/PRS/2095441","2022-01-18","2022-01-19","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2174045","CONNECTION_ACTIVATED","WS/PRS/2094291","2022-01-19","2022-01-19","Modify Connection","03"
"Puri","WS_AP/PRI/2021-22/2173923","REJECTED","WS/PRI/1951621","2022-01-19","2022-01-19","Modify Connection","30"
"Purushottampur","WS_AP/PRS/2021-22/2173973","CONNECTION_ACTIVATED","WS/PRS/2095029","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173986","CONNECTION_ACTIVATED","WS/PRS/2094701","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173310","REJECTED","WS/PRS/2093735","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2173295","REJECTED","WS/PRS/2095541","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2173998","CONNECTION_ACTIVATED","WS/PRS/2093709","2022-01-19","2022-01-19","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2174018","CONNECTION_ACTIVATED","WS/PRS/2093840","2022-01-19","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2174025","CONNECTION_ACTIVATED","WS/PRS/2093844","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173321","REJECTED","WS/PRS/2095150","2022-01-18","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2174009","CONNECTION_ACTIVATED","WS/PRS/2093669","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174059","CONNECTION_ACTIVATED","WS/PRS/2093714","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174040","CONNECTION_ACTIVATED","WS/PRS/2093848","2022-01-19","2022-01-19","Modify Connection","11"
"Athagarh","WS_AP/ATH/2021-22/2174077","CONNECTION_ACTIVATED","WS/ATH/2170708","2022-01-19","2022-01-19","Modify Connection","18"
"Purushottampur","WS_AP/PRS/2021-22/2174086","CONNECTION_ACTIVATED","WS/PRS/2094186","2022-01-19","2022-01-19","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2173468","REJECTED","WS/PRS/2093647","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174051","CONNECTION_ACTIVATED","WS/PRS/2093851","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174094","CONNECTION_ACTIVATED","WS/PRS/2094294","2022-01-19","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173980","CONNECTION_ACTIVATED","WS/PRS/2093707","2022-01-19","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2173456","REJECTED","WS/PRS/2094202","2022-01-18","2022-01-19","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2173463","REJECTED","WS/PRS/2093685","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2174102","CONNECTION_ACTIVATED","WS/PRS/2094188","2022-01-19","2022-01-19","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2173478","REJECTED","WS/PRS/2093777","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174065","CONNECTION_ACTIVATED","WS/PRS/2093888","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2173797","CONNECTION_ACTIVATED","WS/PRS/2095112","2022-01-19","2022-01-19","Modify Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2174105","CONNECTION_ACTIVATED","WS/PRS/2094514","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173544","REJECTED","WS/PRS/2093667","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174098","CONNECTION_ACTIVATED","WS/PRS/2095152","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173539","REJECTED","WS/PRS/2093705","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173778","CONNECTION_ACTIVATED","WS/PRS/2095480","2022-01-19","2022-01-19","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2173516","REJECTED","WS/PRS/2095408","2022-01-18","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2173504","REJECTED","WS/PRS/2094587","2022-01-18","2022-01-19","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2173230","REJECTED","WS/PRS/2094654","2022-01-18","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2174154","CONNECTION_ACTIVATED","WS/PRS/2095027","2022-01-19","2022-01-19","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2173451","REJECTED","WS/PRS/2095114","2022-01-18","2022-01-19","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2174146","CONNECTION_ACTIVATED","WS/PRS/2095132","2022-01-19","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2174173","CONNECTION_ACTIVATED","WS/PRS/2094194","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174184","CONNECTION_ACTIVATED","WS/PRS/2095124","2022-01-19","2022-01-19","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2174198","CONNECTION_ACTIVATED","WS/PRS/2094654","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2174241","CONNECTION_ACTIVATED","WS/PRS/2094570","2022-01-19","2022-01-19","Modify Connection","14"
"Purushottampur","WS_AP/PRS/2021-22/2174221","CONNECTION_ACTIVATED","WS/PRS/2094656","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2174231","CONNECTION_ACTIVATED","WS/PRS/2094992","2022-01-19","2022-01-19","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2174261","CONNECTION_ACTIVATED","WS/PRS/2095441","2022-01-19","2022-01-19","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2174165","CONNECTION_ACTIVATED","WS/PRS/2095147","2022-01-19","2022-01-19","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2174275","CONNECTION_ACTIVATED","WS/PRS/2095125","2022-01-19","2022-01-19","Modify Connection","11"
