"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Purushottampur","WS_AP/PRS/2021-22/2178129","CONNECTION_ACTIVATED","WS/PRS/2094332","2022-01-27","2022-01-27","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2178027","CONNECTION_ACTIVATED","WS/PRS/2094062","2022-01-27","2022-01-27","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2178142","CONNECTION_ACTIVATED","WS/PRS/2100942","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178162","CONNECTION_ACTIVATED","WS/PRS/2097618","2022-01-27","2022-01-27","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2178167","CONNECTION_ACTIVATED","WS/PRS/2094915","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178192","CONNECTION_ACTIVATED","WS/PRS/2094490","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178185","CONNECTION_ACTIVATED","WS/PRS/2094487","2022-01-27","2022-01-27","Modify Connection","03"
"Rourkela","WS_AP/RRK/2021-22/2178204","PENDING_FOR_APPROVAL","WS/RRK/2172326","2022-01-27","2022-01-27","Modify Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2178206","INITIATED","WS/RRK/2172329","2022-01-27","2022-01-27","Modify Connection","19"
"Purushottampur","WS_AP/PRS/2021-22/2178092","CONNECTION_ACTIVATED","WS/PRS/2094328","2022-01-27","2022-01-27","Modify Connection","09"
"Rourkela","WS_AP/RRK/2021-22/2178218","PENDING_FOR_APPROVAL","WS/RRK/2172340","2022-01-27","2022-01-27","Modify Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2178222","INITIATED","WS/RRK/2172341","2022-01-27","2022-01-27","Modify Connection","20"
"Purushottampur","WS_AP/PRS/2021-22/2178214","CONNECTION_ACTIVATED","WS/PRS/2095366","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178216","CONNECTION_ACTIVATED","WS/PRS/2093891","2022-01-27","2022-01-27","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2178136","CONNECTION_ACTIVATED","WS/PRS/2094913","2022-01-27","2022-01-27","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2178180","CONNECTION_ACTIVATED","WS/PRS/2094485","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178197","CONNECTION_ACTIVATED","WS/PRS/2095354","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2177824","CONNECTION_ACTIVATED","WS/PRS/2094252","2022-01-27","2022-01-27","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2177950","CONNECTION_ACTIVATED","WS/PRS/2095513","2022-01-27","2022-01-27","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2178211","CONNECTION_ACTIVATED","WS/PRS/2095356","2022-01-27","2022-01-27","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2178231","CONNECTION_ACTIVATED","WS/PRS/2094069","2022-01-27","2022-01-27","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2178235","CONNECTION_ACTIVATED","WS/PRS/2094088","2022-01-27","2022-01-27","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2178245","CONNECTION_ACTIVATED","WS/PRS/2094917","2022-01-27","2022-01-27","Modify Connection","01"
"Cuttack","WS_AP/CTC/2021-22/2178248","CONNECTION_ACTIVATED","WS/CTC/1732701","2022-01-27","2022-01-27","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2178238","CONNECTION_ACTIVATED","WS/PRS/2094109","2022-01-27","2022-01-27","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2178249","CONNECTION_ACTIVATED","WS/PRS/2095361","2022-01-27","2022-01-27","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2178269","CONNECTION_ACTIVATED","WS/PRS/2095369","2022-01-27","2022-01-27","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2178273","CONNECTION_ACTIVATED","WS/PRS/2094093","2022-01-27","2022-01-27","Modify Connection","03"
"Puri","WS_AP/PRI/2021-22/2178335","CONNECTION_ACTIVATED","WS/PRI/1831001","2022-01-27","2022-01-27","Modify Connection","18"
"Purushottampur","WS_AP/PRS/2021-22/2178263","CONNECTION_ACTIVATED","WS/PRS/2094598","2022-01-27","2022-01-27","Modify Connection","09"
"Puri","WS_AP/PRI/2021-22/2178631","CONNECTION_ACTIVATED","WS/PRI/1820274","2022-01-28","2022-01-28","Modify Connection","10"
"Rayagada","WS_AP/RYG/2021-22/2178779","INITIATED","WS/RYG/2172309","2022-01-28","2022-01-28","Modify Connection","01"
"Bhubaneswar","WS_AP/BMC/2021-22/2181308","INITIATED","WS/BMC/1548882","2022-02-01","2022-02-01","Modify Connection","56"
"Purushottampur","WS_AP/PRS/2021-22/2178046","CONNECTION_ACTIVATED","WS/PRS/2094939","2022-01-27","2022-01-27","Modify Connection","12"
"Puri","WS_AP/PRI/2021-22/2180773","INITIATED","WS/PRI/2021161","2022-01-31","2022-01-31","Modify Connection","29"
"Puri","WS_AP/PRI/2021-22/2179519","INITIATED","WS/PRI/2170581","2022-01-29","2022-01-29","Modify Connection","04"
"Puri","WS_AP/PRI/2021-22/2179524","INITIATED","WS/PRI/2170574","2022-01-29","2022-01-29","Modify Connection","06"
"Puri","WS_AP/PRI/2021-22/2179532","INITIATED","WS/PRI/1821493","2022-01-29","2022-01-29","Modify Connection","10"
"Rourkela","WS_AP/RRK/2021-22/2179632","PENDING_FOR_APPROVAL","WS/RRK/2172462","2022-01-29","2022-01-29","Disconnection","37"
"Puri","WS_AP/PRI/2021-22/2179796","INITIATED","WS/PRI/1836882","2022-01-29","2022-01-29","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2179918","CONNECTION_ACTIVATED","WS/PRS/2095371","2022-01-29","2022-02-01","Modify Connection","05"
"Puri","WS_AP/PRI/2021-22/2179834","CONNECTION_ACTIVATED","WS/PRI/2145696","2022-01-29","2022-01-29","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2179894","CONNECTION_ACTIVATED","WS/PRS/2100432","2022-01-29","2022-02-01","Modify Connection","11"
"Puri","WS_AP/PRI/2021-22/2179905","CONNECTION_ACTIVATED","WS/PRI/2145092","2022-01-29","2022-01-29","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2179909","CONNECTION_ACTIVATED","WS/PRS/2094921","2022-01-29","2022-01-31","Modify Connection","10"
"Bhubaneswar","WS_AP/BMC/2021-22/2181685","REJECTED","WS/BMC/1502950","2022-02-02","2022-02-04","Modify Connection","61"
"Puri","WS_AP/PRI/2021-22/2181101","PENDING_FOR_APPROVAL","WS/PRI/2143064","2022-02-01","2022-02-01","Modify Connection","01"
"Puri","WS_AP/PRI/2021-22/2181109","INITIATED","WS/PRI/2143066","2022-02-01","2022-02-01","Modify Connection","01"
"Aska","WS_AP/ASK/2021-22/2181105","CONNECTION_ACTIVATED","WS/ASK/2029862","2022-02-01","2022-02-01","Modify Connection","12"
"Puri","WS_AP/PRI/2021-22/2181169","PENDING_FOR_APPROVAL","WS/PRI/1810075","2022-02-01","2022-02-01","Modify Connection","06"
"Kamakhyanagar","WS_AP/KMN/2021-22/2181134","CONNECTION_ACTIVATED","WS/KMN/2166328","2022-02-01","2022-02-01","Modify Connection","06"
"Puri","WS_AP/PRI/2021-22/2181195","INITIATED","WS/PRI/1835726","2022-02-01","2022-02-01","Modify Connection","17"
"Aska","WS_AP/ASK/2021-22/2181211","CONNECTION_ACTIVATED","WS/ASK/2027753","2022-02-01","2022-02-01","Modify Connection","16"
"Aska","WS_AP/ASK/2021-22/2181271","CONNECTION_ACTIVATED","WS/ASK/2029454","2022-02-01","2022-02-01","Modify Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2179946","CONNECTION_ACTIVATED","WS/PRS/2094094","2022-01-29","2022-02-01","Modify Connection","10"
"Bhubaneswar","WS_AP/BMC/2021-22/2179143","INITIATED","WS/BMC/2171965","2022-01-28","2022-01-28","Modify Connection","01"
"Puri","WS_AP/PRI/2021-22/2179150","CONNECTION_ACTIVATED","WS/PRI/1835135","2022-01-28","2022-01-28","Modify Connection","21"
"Puri","WS_AP/PRI/2021-22/2179156","INITIATED","WS/PRI/1838734","2022-01-28","2022-01-28","Modify Connection","21"
"Puri","WS_AP/PRI/2021-22/2179940","CONNECTION_ACTIVATED","WS/PRI/2021161","2022-01-29","2022-01-29","Modify Connection","29"
"Purushottampur","WS_AP/PRS/2021-22/2179982","CONNECTION_ACTIVATED","WS/PRS/2094679","2022-01-29","2022-02-01","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2179991","CONNECTION_ACTIVATED","WS/PRS/2097575","2022-01-29","2022-02-01","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2180002","CONNECTION_ACTIVATED","WS/PRS/2094126","2022-01-29","2022-02-01","Modify Connection","09"
"Bhubaneswar","WS_AP/BMC/2021-22/2180570","REJECTED","WS/BMC/1499874","2022-01-31","2022-01-31","Modify Connection","64"
"Puri","WS_AP/PRI/2021-22/2181010","INITIATED","WS/PRI/1812516","2022-01-31","2022-01-31","Modify Connection","10"
"Bhubaneswar","WS_AP/BMC/2021-22/2181310","INITIATED","WS/BMC/1548521","2022-02-01","2022-02-01","Modify Connection","56"
"Purushottampur","WS_AP/PRS/2021-22/2181538","CONNECTION_ACTIVATED","WS/PRS/2100917","2022-02-02","2022-02-02","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2181549","CONNECTION_ACTIVATED","WS/PRS/2097170","2022-02-02","2022-02-02","Modify Connection","10"
"Bhubaneswar","WS_AP/BMC/2021-22/2181610","REJECTED","WS/BMC/1503022","2022-02-02","2022-02-04","Modify Connection","61"
"Bhubaneswar","WS_AP/BMC/2021-22/2181620","REJECTED","WS/BMC/1520507","2022-02-02","2022-02-04","Modify Connection","54"
"Bhawanipatna","WS_AP/BWP/2021-22/2181648","CONNECTION_ACTIVATED","WS/BWP/2006373","2022-02-02","2022-02-02","Modify Connection","13"
"Jatni","WS_AP/JTN/2021-22/2181898","INITIATED","WS/JTN/1857979","2022-02-03","2022-02-03","Modify Connection","12"
"Bhubaneswar","WS_AP/BMC/2021-22/2181688","INITIATED","WS/BMC/1503542","2022-02-02","2022-02-02","Modify Connection","61"
"Bhubaneswar","WS_AP/BMC/2021-22/2175729","CONNECTION_ACTIVATED","WS/BMC/1520845","2022-01-22","2022-02-02","Ownership Change","49"
"Bhubaneswar","WS_AP/BMC/2021-22/2181731","CONNECTION_ACTIVATED","WS/BMC/1505755","2022-02-02","2022-02-02","Ownership Change","24"
"Bhubaneswar","WS_AP/BMC/2021-22/2181822","INITIATED","WS/BMC/1467107","2022-02-03","2022-02-03","Modify Connection","11"
"Berhampur","WS_AP/BAM/2021-22/2181953","CONNECTION_ACTIVATED","WS/BAM/2173125","2022-02-03","2022-02-03","Modify Connection","33"
"Bhubaneswar","WS_AP/BMC/2021-22/2181923","INITIATED","WS/BMC/1499966","2022-02-03","2022-02-03","Modify Connection","24"
"Berhampur","WS_AP/BAM/2021-22/2181951","REJECTED","WS/BAM/2172711","2022-02-03","2022-02-04","Modify Connection","29"
"Bhubaneswar","WS_AP/BMC/2021-22/2182158","PENDING_FOR_APPROVAL","WS/BMC/1505503","2022-02-04","2022-02-25","Modify Connection","65"
"Bhubaneswar","WS_AP/BMC/2021-22/2181746","CONNECTION_ACTIVATED","WS/BMC/1505751","2022-02-02","2022-02-02","Ownership Change","24"
"Keonjhargarh","WS_AP/KNJ/2021-22/2181944","CONNECTION_ACTIVATED","WS/KNJ/1785916","2022-02-03","2022-02-03","Modify Connection","14"
"Bhubaneswar","WS_AP/BMC/2021-22/2182082","CONNECTION_ACTIVATED","WS/BMC/1500324","2022-02-03","2022-02-03","Modify Connection","24"
"Rajgangpur","WS_AP/RJG/2021-22/2182017","CONNECTION_ACTIVATED","WS/RJG/1655864","2022-02-03","2022-02-03","Modify Connection","09"
"Jharsuguda","WS_AP/JRS/2021-22/2182129","PENDING_FOR_APPROVAL","WS/JRS/1667959","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182162","INITIATED","WS/JRS/1667968","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182175","INITIATED","WS/JRS/1669503","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182157","INITIATED","WS/JRS/1667961","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182170","INITIATED","WS/JRS/1667965","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182198","INITIATED","WS/JRS/1667838","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182179","INITIATED","WS/JRS/1667949","2022-02-04","2022-02-04","Modify Connection","06"
"Bhubaneswar","WS_AP/BMC/2021-22/2182173","CONNECTION_ACTIVATED","WS/BMC/1502950","2022-02-04","2022-02-04","Modify Connection","61"
"Jharsuguda","WS_AP/JRS/2021-22/2182184","INITIATED","WS/JRS/1669506","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182191","INITIATED","WS/JRS/1668443","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182193","INITIATED","WS/JRS/1667975","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182237","PENDING_FOR_APPROVAL","WS/JRS/1668495","2022-02-04","2022-02-04","Modify Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2182255","CONNECTION_ACTIVATED","WS/SMB/1929106","2022-02-04","2022-02-04","Modify Connection","28"
"Jharsuguda","WS_AP/JRS/2021-22/2182253","INITIATED","WS/JRS/1669065","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182246","INITIATED","WS/JRS/1667979","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182272","PENDING_FOR_APPROVAL","WS/JRS/1668475","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182268","CONNECTION_ACTIVATED","WS/JRS/1669068","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182280","PENDING_FOR_APPROVAL","WS/JRS/1668014","2022-02-04","2022-02-04","Modify Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2182261","INITIATED","WS/JRS/1669076","2022-02-04","2022-02-04","Modify Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2182265","INITIATED","WS/SMB/1895752","2022-02-04","2022-02-04","Modify Connection","25"
"Purushottampur","WS_AP/PRS/2021-22/2183797","CONNECTION_ACTIVATED","WS/PRS/2094604","2022-02-09","2022-02-10","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2182864","CONNECTION_ACTIVATED","WS/PRS/2096104","2022-02-07","2022-02-08","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2182865","CONNECTION_ACTIVATED","WS/PRS/2094097","2022-02-07","2022-02-08","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2182867","CONNECTION_ACTIVATED","WS/PRS/2094100","2022-02-07","2022-02-08","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2182868","CONNECTION_ACTIVATED","WS/PRS/2094610","2022-02-07","2022-02-08","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2182869","CONNECTION_ACTIVATED","WS/PRS/2095696","2022-02-07","2022-02-08","Modify Connection","11"
"Bhubaneswar","WS_AP/BMC/2021-22/2182871","PENDING_FOR_APPROVAL","WS/BMC/1548394","2022-02-07","2022-02-07","Modify Connection","56"
"Purushottampur","WS_AP/PRS/2021-22/2182882","CONNECTION_ACTIVATED","WS/PRS/2094549","2022-02-07","2022-02-08","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2182873","CONNECTION_ACTIVATED","WS/PRS/2096242","2022-02-07","2022-02-08","Modify Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2182885","CONNECTION_ACTIVATED","WS/PRS/2095700","2022-02-07","2022-02-08","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2182894","CONNECTION_ACTIVATED","WS/PRS/2094552","2022-02-07","2022-02-08","Modify Connection","11"
"Rourkela","WS_AP/RRK/2021-22/2182917","PENDING_FOR_APPROVAL","WS/RRK/1882997","2022-02-07","2022-02-07","Modify Connection","21"
"Cuttack","WS_AP/CTC/2021-22/2183006","INITIATED","WS/CTC/1882129","2022-02-07","2022-02-07","Ownership Change","01"
"Purushottampur","WS_AP/PRS/2021-22/2183288","CONNECTION_ACTIVATED","WS/PRS/2094601","2022-02-08","2022-02-08","Modify Connection","02"
"Aska","WS_AP/ASK/2021-22/2183337","CONNECTION_ACTIVATED","WS/ASK/2031837","2022-02-08","2022-02-08","Modify Connection","05"
"Aska","WS_AP/ASK/2021-22/2183341","REJECTED","WS/ASK/2031372","2022-02-08","2022-02-08","Modify Connection","11"
"Aska","WS_AP/ASK/2021-22/2183329","CONNECTION_ACTIVATED","WS/ASK/2029800","2022-02-08","2022-02-08","Modify Connection","02"
"Aska","WS_AP/ASK/2021-22/2183334","REJECTED","WS/ASK/2025197","2022-02-08","2022-02-08","Modify Connection","14"
"Aska","WS_AP/ASK/2021-22/2183367","CONNECTION_ACTIVATED","WS/ASK/2025197","2022-02-08","2022-02-08","Modify Connection","14"
"Aska","WS_AP/ASK/2021-22/2183373","CONNECTION_ACTIVATED","WS/ASK/2031372","2022-02-08","2022-02-08","Modify Connection","11"
"Bhubaneswar","WS_AP/BMC/2021-22/2183370","CONNECTION_ACTIVATED","WS/BMC/1517498","2022-02-08","2022-02-08","Modify Connection","65"
"Bhubaneswar","WS_AP/BMC/2021-22/2183394","REJECTED","WS/BMC/1517498","2022-02-08","2022-02-08","Modify Connection","65"
"Bhubaneswar","WS_AP/BMC/2021-22/2183526","INITIATED","WS/BMC/1518521","2022-02-08","2022-02-08","Ownership Change","08"
"Bhubaneswar","WS_AP/BMC/2021-22/2183563","REJECTED","WS/BMC/1500065","2022-02-08","2022-02-08","Modify Connection","24"
"Bhubaneswar","WS_AP/BMC/2021-22/2183569","INITIATED","WS/BMC/1500065","2022-02-08","2022-02-08","Modify Connection","24"
"Purushottampur","WS_AP/PRS/2021-22/2183627","CONNECTION_ACTIVATED","WS/PRS/2096246","2022-02-09","2022-02-10","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2183620","INITIATED","WS/PRS/2094601","2022-02-09","2022-02-09","Modify Connection","02"
"Bhubaneswar","WS_AP/BMC/2021-22/2183479","REJECTED","WS/BMC/1517498","2022-02-08","2022-02-09","Modify Connection","65"
"Bhubaneswar","WS_AP/BMC/2021-22/2183621","INITIATED","WS/BMC/1517498","2022-02-09","2022-02-09","Modify Connection","65"
"Purushottampur","WS_AP/PRS/2021-22/2183622","CONNECTION_ACTIVATED","WS/PRS/2096609","2022-02-09","2022-02-10","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2183626","CONNECTION_ACTIVATED","WS/PRS/2096611","2022-02-09","2022-02-10","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2183628","CONNECTION_ACTIVATED","WS/PRS/2096614","2022-02-09","2022-02-10","Modify Connection","10"
"Banki","WS_AP/BAN/2021-22/2182407","CONNECTION_ACTIVATED","WS/BAN/1828849","2022-02-04","2022-02-04","Modify Connection","04"
"Jajpur","WS_AP/JJP/2021-22/2182450","CONNECTION_ACTIVATED","WS/JJP/2079089","2022-02-04","2022-02-04","Modify Connection","03"
"Puri","WS_AP/PRI/2021-22/2183185","PENDING_FOR_APPROVAL","WS/PRI/2139313","2022-02-07","2022-02-07","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2183779","CONNECTION_ACTIVATED","WS/PRS/2097976","2022-02-09","2022-02-10","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2183786","CONNECTION_ACTIVATED","WS/PRS/2094688","2022-02-09","2022-02-10","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2183793","CONNECTION_ACTIVATED","WS/PRS/2094130","2022-02-09","2022-02-10","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2183824","CONNECTION_ACTIVATED","WS/PRS/2097657","2022-02-09","2022-02-10","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2183801","CONNECTION_ACTIVATED","WS/PRS/2098013","2022-02-09","2022-02-10","Modify Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2183811","CONNECTION_ACTIVATED","WS/PRS/2094611","2022-02-09","2022-02-10","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2183808","CONNECTION_ACTIVATED","WS/PRS/2097645","2022-02-09","2022-02-10","Modify Connection","06"
"Purushottampur","WS_AP/PRS/2021-22/2183812","CONNECTION_ACTIVATED","WS/PRS/2094132","2022-02-09","2022-02-10","Modify Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2183814","CONNECTION_ACTIVATED","WS/PRS/2097763","2022-02-09","2022-02-10","Modify Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2183816","CONNECTION_ACTIVATED","WS/PRS/2094102","2022-02-09","2022-02-10","Modify Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2183823","CONNECTION_ACTIVATED","WS/PRS/2094671","2022-02-09","2022-02-10","Modify Connection","09"
"Purushottampur","WS_AP/PRS/2021-22/2183827","CONNECTION_ACTIVATED","WS/PRS/2095566","2022-02-09","2022-02-10","Modify Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2183830","CONNECTION_ACTIVATED","WS/PRS/2094660","2022-02-09","2022-02-10","Modify Connection","14"
"Rourkela","WS_AP/RRK/2021-22/2188687","PENDING_FOR_APPROVAL","WS/RRK/1823962","2022-02-10","2022-02-10","Modify Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2183804","CONNECTION_ACTIVATED","WS/PRS/2097375","2022-02-09","2022-02-10","Modify Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2183832","CONNECTION_ACTIVATED","WS/PRS/2097659","2022-02-09","2022-02-10","Modify Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2183833","CONNECTION_ACTIVATED","WS/PRS/2094171","2022-02-09","2022-02-10","Modify Connection","09"
"Kendrapara","WS_AP/KND/2021-22/2183858","PENDING_FOR_DOCUMENT_VERIFICATION","WS/KND/1612206","2022-02-09","2022-02-09","Ownership Change","01"
"Purushottampur","WS_AP/PRS/2021-22/2188594","REJECTED","WS/PRS/2094236","2022-02-10","2022-02-10","Modify Connection","10"
