"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Champua","WS_AP/CMP/2021-22/2177764","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-27","2022-02-05","New Connection","12"
"Balangir","WS_AP/BLR/2021-22/2176131","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Hinjilicut","WS_AP/HNL/2021-22/2175393","CONNECTION_ACTIVATED","WS/HNL/2171889","2022-01-21","2022-01-24","New Connection","10"
"Hinjilicut","WS_AP/HNL/2021-22/2175400","CONNECTION_ACTIVATED","WS/HNL/2171892","2022-01-21","2022-01-24","New Connection","16"
"Sambalpur","WS_AP/SMB/2021-22/2176135","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2176132","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-24","New Connection","20"
"Jharsuguda","WS_AP/JRS/2021-22/2175150","CONNECTION_ACTIVATED","WS/JRS/2171939","2022-01-21","2022-01-24","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2176550","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","04"
"Balangir","WS_AP/BLR/2021-22/2176141","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Balangir","WS_AP/BLR/2021-22/2176137","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Sambalpur","WS_AP/SMB/2021-22/2176139","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176140","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Kamakhyanagar","WS_AP/KMN/2021-22/2176138","REJECTED",NULL,"2022-01-24","2022-01-24","New Connection","14"
"Sambalpur","WS_AP/SMB/2021-22/2176142","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Champua","WS_AP/CMP/2021-22/2177820","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-27","2022-02-05","New Connection","12"
"Khallikote","WS_AP/KHL/2021-22/2176152","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2175415","CONNECTION_ACTIVATED","WS/JRS/2171946","2022-01-21","2022-01-24","New Connection","05"
"Balangir","WS_AP/BLR/2021-22/2176145","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Rourkela","WS_AP/RRK/2021-22/2176144","CONNECTION_ACTIVATED","WS/RRK/2172075","2022-01-24","2022-01-25","New Connection","22"
"Sambalpur","WS_AP/SMB/2021-22/2176147","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Brajrajnagar","WS_AP/BJR/2021-22/2177825","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-27","2022-01-29","New Connection","03"
"Sambalpur","WS_AP/SMB/2021-22/2176936","CONNECTION_ACTIVATED","WS/SMB/2173747","2022-01-25","2022-02-08","New Connection","34"
"Sambalpur","WS_AP/SMB/2021-22/2176149","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176151","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Rourkela","WS_AP/RRK/2021-22/2176148","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-24","New Connection","28"
"Rourkela","WS_AP/RRK/2021-22/2176153","CONNECTION_ACTIVATED","WS/RRK/2172074","2022-01-24","2022-01-25","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2174574","PENDING_FOR_PAYMENT",NULL,"2022-01-20","2022-01-24","New Connection","19"
"Sambalpur","WS_AP/SMB/2021-22/2176157","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176154","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2176166","CONNECTION_ACTIVATED","WS/JRS/2172025","2022-01-24","2022-01-24","New Connection","06"
"Balangir","WS_AP/BLR/2021-22/2176161","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Rourkela","WS_AP/RRK/2021-22/2176156","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","28"
"Sambalpur","WS_AP/SMB/2021-22/2176165","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","31"
"Balangir","WS_AP/BLR/2021-22/2176158","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Rourkela","WS_AP/RRK/2021-22/2176164","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","22"
"Sambalpur","WS_AP/SMB/2021-22/2176160","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","31"
"Sambalpur","WS_AP/SMB/2021-22/2176167","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176169","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2175620","CONNECTION_ACTIVATED","WS/JRS/2171961","2022-01-22","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2177829","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-27","2022-01-27","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2177831","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-27","2022-01-27","New Connection","04"
"Angul","WS_AP/ANG/2021-22/2176937","CONNECTION_ACTIVATED","WS/ANG/2172440","2022-01-25","2022-01-28","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2176170","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176192","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176193","CONNECTION_ACTIVATED","WS/RRK/2172071","2022-01-24","2022-01-25","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2176203","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176178","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176180","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2175745","CONNECTION_ACTIVATED","WS/JRS/2171978","2022-01-22","2022-01-24","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2175749","CONNECTION_ACTIVATED","WS/JRS/2171985","2022-01-22","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176173","CONNECTION_ACTIVATED","WS/RRK/2172072","2022-01-24","2022-01-25","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2176175","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176195","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Jajpur","WS_AP/JJP/2021-22/2176182","INITIATED",NULL,"2022-01-24","2022-01-24","New Connection","03"
"Khallikote","WS_AP/KHL/2021-22/2176176","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176186","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Bhubaneswar","WS_AP/BMC/2021-22/2176188","INITIATED",NULL,"2022-01-24","2022-01-24","New Connection","23"
"Sambalpur","WS_AP/SMB/2021-22/2176187","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2175519","CONNECTION_ACTIVATED","WS/JRS/2171953","2022-01-21","2022-01-24","New Connection","05"
"Hinjilicut","WS_AP/HNL/2021-22/2176179","CONNECTION_ACTIVATED","WS/HNL/2171980","2022-01-24","2022-01-24","New Connection","11"
"Brajrajnagar","WS_AP/BJR/2021-22/2176183","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-29","New Connection","20"
"Sambalpur","WS_AP/SMB/2021-22/2176204","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176196","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","25"
"Jharsuguda","WS_AP/JRS/2021-22/2175624","CONNECTION_ACTIVATED","WS/JRS/2171968","2022-01-22","2022-01-24","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2175703","CONNECTION_ACTIVATED","WS/JRS/2171970","2022-01-22","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176201","CONNECTION_ACTIVATED","WS/RRK/2172070","2022-01-24","2022-01-25","New Connection","22"
"Sambalpur","WS_AP/SMB/2021-22/2176197","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176212","CONNECTION_ACTIVATED","WS/SMB/2172718","2022-01-24","2022-01-31","New Connection","15"
"Kamakhyanagar","WS_AP/KMN/2021-22/2176189","CONNECTION_ACTIVATED","WS/KMN/2171894","2022-01-24","2022-01-24","New Connection","10"
"Khariar","WS_AP/KHR/2021-22/2176159","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Khallikote","WS_AP/KHL/2021-22/2176198","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2175615","CONNECTION_ACTIVATED","WS/JRS/2171956","2022-01-22","2022-01-24","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2175625","CONNECTION_ACTIVATED","WS/JRS/2171969","2022-01-22","2022-01-24","New Connection","05"
"Brajrajnagar","WS_AP/BJR/2021-22/2176202","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-29","New Connection","20"
"Khallikote","WS_AP/KHL/2021-22/2176211","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2175781","CONNECTION_ACTIVATED","WS/JRS/2172036","2022-01-22","2022-01-25","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176208","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176209","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176210","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Jharsuguda","WS_AP/JRS/2021-22/2175747","CONNECTION_ACTIVATED","WS/JRS/2171982","2022-01-22","2022-01-24","New Connection","05"
"Jharsuguda","WS_AP/JRS/2021-22/2175793","CONNECTION_ACTIVATED","WS/JRS/2172012","2022-01-22","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2178079","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-27","2022-01-27","New Connection","04"
"Brajrajnagar","WS_AP/BJR/2021-22/2177845","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-27","2022-01-29","New Connection","01"
"Chatrapur","WS_AP/CHH/2021-22/2176206","CONNECTION_ACTIVATED","WS/CHH/2171895","2022-01-24","2022-01-24","New Connection","02"
"Rourkela","WS_AP/RRK/2021-22/2176207","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","36"
"Jharsuguda","WS_AP/JRS/2021-22/2176150","CONNECTION_ACTIVATED","WS/JRS/2172023","2022-01-24","2022-01-24","New Connection","06"
"Balangir","WS_AP/BLR/2021-22/2176216","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Sambalpur","WS_AP/SMB/2021-22/2176219","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Brajrajnagar","WS_AP/BJR/2021-22/2176225","INITIATED",NULL,"2022-01-24","2022-01-24","New Connection","20"
"Kamakhyanagar","WS_AP/KMN/2021-22/2176224","REJECTED",NULL,"2022-01-24","2022-01-24","New Connection","14"
"Jharsuguda","WS_AP/JRS/2021-22/2175618","CONNECTION_ACTIVATED","WS/JRS/2171959","2022-01-22","2022-01-24","New Connection","05"
"Balangir","WS_AP/BLR/2021-22/2176222","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2176215","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","20"
"Rourkela","WS_AP/RRK/2021-22/2176220","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","28"
"Rourkela","WS_AP/RRK/2021-22/2176223","CONNECTION_ACTIVATED","WS/RRK/2172068","2022-01-24","2022-01-25","New Connection","21"
"Khallikote","WS_AP/KHL/2021-22/2176221","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176226","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Jajpur","WS_AP/JJP/2021-22/2176229","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","03"
"Balangir","WS_AP/BLR/2021-22/2176227","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2176228","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","28"
"Bhubaneswar","WS_AP/BMC/2021-22/2176939","REJECTED",NULL,"2022-01-25","2022-01-31","New Connection","23"
"Sambalpur","WS_AP/SMB/2021-22/2176231","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176233","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176236","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2176237","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","04"
"Sambalpur","WS_AP/SMB/2021-22/2176940","PENDING_FOR_PAYMENT",NULL,"2022-01-25","2022-01-29","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2176238","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Brajrajnagar","WS_AP/BJR/2021-22/2177849","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-27","2022-01-29","New Connection","03"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176242","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Bhubaneswar","WS_AP/BMC/2021-22/2176240","CONNECTION_ACTIVATED","WS/BMC/2171901","2022-01-24","2022-01-24","New Connection","64"
"Rourkela","WS_AP/RRK/2021-22/2176235","CONNECTION_ACTIVATED","WS/RRK/2172063","2022-01-24","2022-01-25","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2176244","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176245","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","13"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176251","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176254","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","31"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176258","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Kamakhyanagar","WS_AP/KMN/2021-22/2176247","CONNECTION_ACTIVATED","WS/KMN/2171900","2022-01-24","2022-01-24","New Connection","14"
"Sambalpur","WS_AP/SMB/2021-22/2176262","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","31"
"Khallikote","WS_AP/KHL/2021-22/2176243","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2176246","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176250","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Bhubaneswar","WS_AP/BMC/2021-22/2176239","CONNECTION_ACTIVATED","WS/BMC/2171899","2022-01-24","2022-01-24","New Connection","23"
"Chatrapur","WS_AP/CHH/2021-22/2176234","CONNECTION_ACTIVATED","WS/CHH/2171897","2022-01-24","2022-01-24","New Connection","11"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176249","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176256","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176257","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176260","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","10"
"Cuttack","WS_AP/CTC/2021-22/2176248","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","26"
"Khallikote","WS_AP/KHL/2021-22/2176252","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","02"
"Jagatsinghpur","WS_AP/JGT/2021-22/2176263","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176265","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176266","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","31"
"Khallikote","WS_AP/KHL/2021-22/2176264","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176273","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Khallikote","WS_AP/KHL/2021-22/2176269","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Puri","WS_AP/PRI/2021-22/2176255","CONNECTION_ACTIVATED","WS/PRI/2171902","2022-01-24","2022-01-24","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2176267","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","36"
"Sambalpur","WS_AP/SMB/2021-22/2176271","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","31"
"Brajrajnagar","WS_AP/BJR/2021-22/2176270","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-29","New Connection","01"
"Sambalpur","WS_AP/SMB/2021-22/2176278","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Khallikote","WS_AP/KHL/2021-22/2176276","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2175741","CONNECTION_ACTIVATED","WS/JRS/2171974","2022-01-22","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176272","CONNECTION_ACTIVATED","WS/RRK/2172057","2022-01-24","2022-01-25","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2176275","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Brajrajnagar","WS_AP/BJR/2021-22/2176277","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-30","New Connection","01"
"Chatrapur","WS_AP/CHH/2021-22/2176284","CONNECTION_ACTIVATED","WS/CHH/2171905","2022-01-24","2022-01-24","New Connection","14"
"Sambalpur","WS_AP/SMB/2021-22/2176283","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","17"
"Sambalpur","WS_AP/SMB/2021-22/2176286","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176253","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2176282","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-29","New Connection","15"
"Cuttack","WS_AP/CTC/2021-22/2176279","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","29"
"Jajpur","WS_AP/JJP/2021-22/2176288","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","03"
"Rourkela","WS_AP/RRK/2021-22/2176285","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","31"
"Rourkela","WS_AP/RRK/2021-22/2176287","CONNECTION_ACTIVATED","WS/RRK/2172056","2022-01-24","2022-01-25","New Connection","22"
"Jharsuguda","WS_AP/JRS/2021-22/2175797","CONNECTION_ACTIVATED","WS/JRS/2172013","2022-01-22","2022-01-24","New Connection","05"
"Khallikote","WS_AP/KHL/2021-22/2176291","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Sambalpur","WS_AP/SMB/2021-22/2176293","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176292","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","17"
"Khallikote","WS_AP/KHL/2021-22/2176301","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-24","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2175802","CONNECTION_ACTIVATED","WS/JRS/2172016","2022-01-22","2022-01-24","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2176297","CONNECTION_ACTIVATED","WS/RRK/2172053","2022-01-24","2022-01-25","New Connection","21"
"Sambalpur","WS_AP/SMB/2021-22/2176295","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Jajpur","WS_AP/JJP/2021-22/2176298","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","02"
"Sambalpur","WS_AP/SMB/2021-22/2176303","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
"Balangir","WS_AP/BLR/2021-22/2176302","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","09"
"Balangir","WS_AP/BLR/2021-22/2176296","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jajpur","WS_AP/JJP/2021-22/2176312","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","14"
"Jharsuguda","WS_AP/JRS/2021-22/2174697","CONNECTION_ACTIVATED","WS/JRS/2171907","2022-01-20","2022-01-24","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2176314","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","04"
"Jharsuguda","WS_AP/JRS/2021-22/2176155","CONNECTION_ACTIVATED","WS/JRS/2172026","2022-01-24","2022-01-24","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2176304","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","22"
"Rourkela","WS_AP/RRK/2021-22/2176311","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","20"
"Sambalpur","WS_AP/SMB/2021-22/2176317","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","15"
"Kamakhyanagar","WS_AP/KMN/2021-22/2176281","CONNECTION_ACTIVATED","WS/KMN/2171904","2022-01-24","2022-01-24","New Connection","10"
"Sambalpur","WS_AP/SMB/2021-22/2176308","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","04"
"Jajpur","WS_AP/JJP/2021-22/2176318","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jharsuguda","WS_AP/JRS/2021-22/2174723","CONNECTION_ACTIVATED","WS/JRS/2171909","2022-01-20","2022-01-24","New Connection","06"
"Sambalpur","WS_AP/SMB/2021-22/2176306","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-24","2022-01-27","New Connection","15"
"Sambalpur","WS_AP/SMB/2021-22/2176319","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","04"
"Jajpur","WS_AP/JJP/2021-22/2176321","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Jajpur","WS_AP/JJP/2021-22/2176327","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2176316","PENDING_FOR_PAYMENT",NULL,"2022-01-24","2022-01-25","New Connection","21"
"Rourkela","WS_AP/RRK/2021-22/2176294","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-24","2022-01-24","New Connection","31"
"Sambalpur","WS_AP/SMB/2021-22/2176326","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-24","2022-01-24","New Connection","05"
