"tenant_id","gateway","txn_status","txn_status_msg","txn_amount","gateway_txn_id","gateway_status_code","gateway_status_msg","gateway_payment_mode","consumer_code","module","txn_initiate_time","txn_last_updated_time"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2784.00","111442459333","Initiated",NULL,"","BP-BMC-2022-03-11-001607","BPA.NC_APP_FEE","2022-03-14 15:59:07+05:30","2022-03-14 16:15:05+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2784.00","111442456046","Unsuccessful",NULL,"OPTDBCRD","BP-BMC-2022-03-11-001607","BPA.NC_APP_FEE","2022-03-14 15:56:00+05:30","2022-03-14 15:58:40+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","840.00","111442462817","Shipped",NULL,"OPTNBK","WS/CTC/1851117","WS","2022-03-14 16:02:20+05:30","2022-03-14 16:04:25+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1735.00","111442510159","Shipped",NULL,"OPTDBCRD","WS/BMC/1478753","WS","2022-03-14 16:48:34+05:30","2022-03-14 16:51:55+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","8000.00","111442517520","Shipped",NULL,"OPTNBK","TL-PRI-2022-03-14-010462","TL","2022-03-14 16:55:35+05:30","2022-03-14 16:56:50+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","4080.00","111442534867","Shipped",NULL,"OPTDBCRD","BP-BMC-2022-03-14-001672","BPA.NC_APP_FEE","2022-03-14 17:11:53+05:30","2022-03-14 17:13:32+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","8000.00","111442538894","Shipped",NULL,"OPTNBK","TL-PRI-2022-03-14-010468","TL","2022-03-14 17:16:01+05:30","2022-03-14 17:17:13+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1628.00","111442539142","Shipped",NULL,"OPTDBCRD","BP-BMC-2022-03-10-001575","BPA.NC_APP_FEE","2022-03-14 17:15:55+05:30","2022-03-14 17:18:06+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","500.00","111442090337","Shipped",NULL,"OPTDBCRD","WS/BMC/1507561","WS","2022-03-14 10:32:39+05:30","2022-03-14 17:30:03+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","1500.00","111442093846","Aborted",NULL,"","TL-BAM-2022-03-12-010391","TL","2022-03-14 10:35:55+05:30","2022-03-14 17:30:03+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","1641.00","111442553786","Shipped",NULL,"OPTDBCRD","PT-RRK-385418","PT","2022-03-14 17:30:12+05:30","2022-03-14 17:31:54+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","2122.00","111442558079","Shipped",NULL,"OPTUPI","BP-BAM-2022-03-14-001663","BPA.NC_APP_FEE","2022-03-14 17:34:53+05:30","2022-03-14 17:37:53+05:30"
"od.kuchinda","CCAVENUE","SUCCESS","Transaction successful","500.00","111442562298","Shipped",NULL,"OPTNBK","TL-KCN-2022-03-14-010469","TL","2022-03-14 17:38:40+05:30","2022-03-14 17:41:46+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2784.00","111442550195","Unsuccessful",NULL,"OPTUPI","BP-BMC-2022-03-11-001607","BPA.NC_APP_FEE","2022-03-14 17:23:14+05:30","2022-03-14 17:45:00+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1908.00","111442567029","Unsuccessful",NULL,"OPTDBCRD","WS/BMC/1507561","WS","2022-03-14 17:43:50+05:30","2022-03-14 17:44:49+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111442567456","Shipped",NULL,"OPTCRDC","WS/CTC/1914940","WS","2022-03-14 17:43:51+05:30","2022-03-14 17:45:42+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1908.00","111442569137","Shipped",NULL,"OPTDBCRD","WS/BMC/1507561","WS","2022-03-14 17:45:39+05:30","2022-03-14 17:47:07+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1735.00","111443109329","Shipped",NULL,"OPTDBCRD","WS/BMC/1553415","WS","2022-03-15 11:17:58+05:30","2022-03-15 11:21:24+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","308.00","111443219427","Shipped",NULL,"OPTNBK","PT-CTC-268033","PT","2022-03-15 12:51:39+05:30","2022-03-15 12:53:38+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","138.00","111443219670","Shipped",NULL,"OPTNBK","WS/CTC/1940786","WS","2022-03-15 12:52:36+05:30","2022-03-15 12:54:09+05:30"
"od.kesinga","CCAVENUE","SUCCESS","Transaction successful","1500.00","111442567508","Shipped",NULL,"OPTNBK","TL-KSG-2022-03-14-010472","TL","2022-03-14 17:43:57+05:30","2022-03-14 17:48:51+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111442576390","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-14-010473","TL","2022-03-14 17:53:24+05:30","2022-03-14 17:53:58+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","789.00","111442596472","Unsuccessful",NULL,"OPTUPI","BP-BMC-2022-03-14-001677","BPA.NC_APP_FEE","2022-03-14 18:12:56+05:30","2022-03-14 18:14:12+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","789.00","111442597757","Shipped",NULL,"OPTUPI","BP-BMC-2022-03-14-001677","BPA.NC_APP_FEE","2022-03-14 18:14:18+05:30","2022-03-14 18:15:01+05:30"
"od.rourkela","CCAVENUE","FAILURE","Transaction failed at gateway","5031.00","111442606595","Initiated",NULL,"","PT-RRK-391433","PT","2022-03-14 18:21:04+05:30","2022-03-14 18:25:00+05:30"
"od.rourkela","CCAVENUE","FAILURE","Transaction failed at gateway","5031.00","111442609595","Initiated",NULL,"","PT-RRK-391433","PT","2022-03-14 18:26:33+05:30","2022-03-14 18:26:55+05:30"
"od.rourkela","CCAVENUE","SUCCESS","Transaction successful","5031.00","111442610926","Shipped",NULL,"OPTNBK","PT-RRK-391433","PT","2022-03-14 18:28:20+05:30","2022-03-14 18:29:13+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","576.00","111442651203","Shipped",NULL,"OPTCRDC","WS/BMC/1479405","WS","2022-03-14 19:09:24+05:30","2022-03-14 19:10:33+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","2911.00","111442668070","Shipped",NULL,"OPTNBK","PT-CTC-279344","PT","2022-03-14 19:26:55+05:30","2022-03-14 19:30:49+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","612.00","111442681311","Shipped",NULL,"OPTNBK","WS/BMC/1555391","WS","2022-03-14 19:40:32+05:30","2022-03-14 19:42:46+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","239.00","111442661469","Unsuccessful",NULL,"OPTUPI","WS/BMC/2196603","WS","2022-03-14 19:20:05+05:30","2022-03-14 19:45:00+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","3000.00","111442695072","Shipped",NULL,"OPTCRDC","TL-BAM-2022-03-08-010012","TL","2022-03-14 19:54:33+05:30","2022-03-14 19:56:48+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","64514.00","111442676365","Initiated",NULL,"","PT-CTC-306058","PT","2022-03-14 19:35:18+05:30","2022-03-14 20:00:00+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1532.00","111442702441","Shipped",NULL,"OPTNBK","MR-CTC-2022-03-14-001676","MR","2022-03-14 20:02:17+05:30","2022-03-14 20:04:26+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","729.00","111442705765","Shipped",NULL,"OPTNBK","WS/BMC/1517315","WS","2022-03-14 20:05:12+05:30","2022-03-14 20:06:44+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","131.00","111442715640","Shipped",NULL,"OPTDBCRD","WS/CTC/1904435","WS","2022-03-14 20:16:16+05:30","2022-03-14 20:22:13+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","145.00","111442725349","Shipped",NULL,"OPTDBCRD","WS/CTC/1904265","WS","2022-03-14 20:26:41+05:30","2022-03-14 20:30:09+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1735.00","111442728748","Shipped",NULL,"OPTCRDC","WS/BMC/1485515","WS","2022-03-14 20:30:16+05:30","2022-03-14 20:31:47+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1579.00","111442745158","Shipped",NULL,"OPTNBK","PT-CTC-268131","PT","2022-03-14 20:48:32+05:30","2022-03-14 20:50:17+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","624.00","111442736675","Initiated",NULL,"","WS/BMC/2174711","WS","2022-03-14 20:38:57+05:30","2022-03-14 21:00:04+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1994.00","111442763582","Unsuccessful",NULL,"OPTCRDC","WS/BMC/1502394","WS","2022-03-14 21:09:13+05:30","2022-03-14 21:12:30+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1994.00","111442767150","Shipped",NULL,"OPTCRDC","WS/BMC/1502394","WS","2022-03-14 21:13:48+05:30","2022-03-14 21:14:42+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1332.00","111442769534","Shipped",NULL,"OPTUPI","WS/BMC/1522257","WS","2022-03-14 21:16:08+05:30","2022-03-14 21:17:26+05:30"
"od.patnagarh","CCAVENUE","SUCCESS","Transaction successful","1000.00","111442768763","Shipped",NULL,"OPTCRDC","TL-PTN-2022-03-14-010481","TL","2022-03-14 21:15:16+05:30","2022-03-14 21:20:09+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111442773098","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-14-010482","TL","2022-03-14 21:20:20+05:30","2022-03-14 21:21:42+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","111442767059","Initiated",NULL,"","TL-BAM-2022-02-15-008007","TL","2022-03-14 21:13:43+05:30","2022-03-14 21:30:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","3126.00","111442787217","Shipped",NULL,"OPTDBCRD","WS/BMC/1520077","WS","2022-03-14 21:37:44+05:30","2022-03-14 21:40:12+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","732.00","111442797961","Shipped",NULL,"OPTUPI","WS/CTC/1940096","WS","2022-03-14 21:51:16+05:30","2022-03-14 21:51:54+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","828.00","111442799078","Shipped",NULL,"OPTDBCRD","WS/CTC/1763460","WS","2022-03-14 21:52:13+05:30","2022-03-14 21:53:51+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","3562.00","111442807812","Initiated",NULL,"","BP-BMC-2022-03-14-001686","BPA.NC_APP_FEE","2022-03-14 22:03:41+05:30","2022-03-14 22:30:00+05:30"
"od.nimapara","CCAVENUE","SUCCESS","Transaction successful","500.00","111442813735","Shipped",NULL,"OPTUPI","TL-NIM-2022-03-14-010483","TL","2022-03-14 22:10:41+05:30","2022-03-14 22:11:36+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","960.00","111442837479","Shipped",NULL,"OPTDBCRD","WS/CTC/1936627","WS","2022-03-14 22:44:18+05:30","2022-03-14 22:45:15+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","312.00","111442843383","Shipped",NULL,"OPTUPI","WS/BMC/1512335","WS","2022-03-14 22:52:27+05:30","2022-03-14 22:54:45+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","417.00","111442847155","Shipped",NULL,"OPTDBCRD","WS/CTC/1933674","WS","2022-03-14 22:58:41+05:30","2022-03-14 23:00:39+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","228.00","111442853019","Awaited",NULL,"OPTNBK","WS/BMC/1482569","WS","2022-03-14 23:09:39+05:30","2022-03-14 23:30:00+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","2287.00","111442860173","Awaited",NULL,"OPTNEFT","BP-BMC-2022-03-14-001690","BPA.NC_APP_FEE","2022-03-14 23:22:49+05:30","2022-03-14 23:45:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","389.00","111442868636","Shipped",NULL,"OPTNBK","WS/BMC/1524135","WS","2022-03-14 23:42:47+05:30","2022-03-14 23:46:11+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1853.00","111442869904","Shipped",NULL,"OPTCRDC","WS/BMC/1483381","WS","2022-03-14 23:46:09+05:30","2022-03-14 23:48:42+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","972.00","111442879477","Shipped",NULL,"OPTDBCRD","WS/CTC/1762170","WS","2022-03-15 00:18:01+05:30","2022-03-15 00:19:00+05:30"
"od.nimapara","CCAVENUE","SUCCESS","Transaction successful","200.00","111442886949","Shipped",NULL,"OPTNBK","TL-NIM-2022-03-15-010484","TL","2022-03-15 00:55:58+05:30","2022-03-15 00:56:39+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","111442892411","Aborted",NULL,"OPTUPI","TL-BAM-2022-02-15-008007","TL","2022-03-15 01:47:58+05:30","2022-03-15 01:48:47+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","111442892526","Unsuccessful",NULL,"OPTUPI","TL-BAM-2022-02-15-008007","TL","2022-03-15 01:49:13+05:30","2022-03-15 01:50:01+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111442892724","Shipped",NULL,"OPTUPI","TL-BAM-2022-02-15-008007","TL","2022-03-15 01:51:43+05:30","2022-03-15 01:52:28+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","804.00","111442894551","Awaited",NULL,"OPTNBK","WS/BMC/2196372","WS","2022-03-15 02:16:12+05:30","2022-03-15 02:45:00+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","104.00","111442941011","Shipped",NULL,"OPTNBK","WS/BMC/1482743","WS","2022-03-15 07:58:27+05:30","2022-03-15 08:00:22+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","308.00","111442981480","Shipped",NULL,"OPTUPI","PT-CTC-268739","PT","2022-03-15 09:03:02+05:30","2022-03-15 09:05:16+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1113.00","111443009143","Shipped",NULL,"OPTUPI","WS/CTC/1860464","WS","2022-03-15 09:40:22+05:30","2022-03-15 09:42:34+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1208.00","111443011847","Shipped",NULL,"OPTDBCRD","BP-BMC-2022-03-14-001662","BPA.NC_APP_FEE","2022-03-15 09:44:21+05:30","2022-03-15 09:45:45+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","594.00","111443018877","Shipped",NULL,"OPTNBK","PT-CTC-319658","PT","2022-03-15 09:52:35+05:30","2022-03-15 09:59:18+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111443043307","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010485","TL","2022-03-15 10:18:28+05:30","2022-03-15 10:22:54+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","2000.00","111443053352","Shipped",NULL,"OPTNBK","TL-BAM-2022-03-15-010486","TL","2022-03-15 10:29:13+05:30","2022-03-15 10:30:29+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","1845.00","111443057683","Initiated",NULL,"","PT-CTC-253303","PT","2022-03-15 10:32:43+05:30","2022-03-15 11:00:08+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","6889.00","111443072846","Shipped",NULL,"OPTDBCRD","BP-BMC-2022-03-09-001548","BPA.NC_APP_FEE","2022-03-15 10:47:47+05:30","2022-03-15 11:15:06+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1120.00","111443102740","Shipped",NULL,"OPTDBCRD","WS/BMC/1553413","WS","2022-03-15 11:14:22+05:30","2022-03-15 11:15:26+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1814.00","111443105270","Unsuccessful",NULL,"OPTDBCRD","WS/BMC/1539279","WS","2022-03-15 11:16:29+05:30","2022-03-15 11:17:45+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1814.00","111443108970","Shipped",NULL,"OPTDBCRD","WS/BMC/1539279","WS","2022-03-15 11:18:57+05:30","2022-03-15 11:20:46+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","4205.00","111443115038","Shipped",NULL,"OPTDBCRD","WS/BMC/1539280","WS","2022-03-15 11:24:05+05:30","2022-03-15 11:25:45+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","104.00","111443121949","Shipped",NULL,"OPTDBCRD","WS/BMC/2177441","WS","2022-03-15 11:30:34+05:30","2022-03-15 11:32:36+05:30"
"od.jagatsinghpur","CCAVENUE","SUCCESS","Transaction successful","232.00","111443132517","Shipped",NULL,"OPTUPI","PT-JGT-095863","PT","2022-03-15 11:39:23+05:30","2022-03-15 11:46:40+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1208.00","111443049860","Shipped",NULL,"OPTDBCRD","BP-BMC-2022-03-14-001661","BPA.NC_APP_FEE","2022-03-15 10:25:43+05:30","2022-03-15 17:30:05+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1647.00","111443136570","Shipped",NULL,"OPTCRDC","WS/BMC/1555012","WS","2022-03-15 11:42:43+05:30","2022-03-15 11:43:55+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","3287.00","111443116505","Shipped",NULL,"OPTUPI","BP-CTC-2022-03-11-001598","BPA.NC_APP_FEE","2022-03-15 11:25:14+05:30","2022-03-15 11:45:02+05:30"
"od.chatrapur","CCAVENUE","SUCCESS","Transaction successful","1000.00","111443123605","Shipped",NULL,"OPTUPI","TL-CHH-2022-03-15-010489","TL","2022-03-15 11:29:20+05:30","2022-03-15 11:45:02+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","1845.00","111443117264","Initiated",NULL,"","PT-CTC-253303","PT","2022-03-15 11:21:15+05:30","2022-03-15 11:45:03+05:30"
"od.angul","CCAVENUE","FAILURE","Transaction failed at gateway","1000.00","111443120636","Unsuccessful",NULL,"OPTCRDC","TL-ANG-2022-03-15-010488","TL","2022-03-15 11:28:36+05:30","2022-03-15 11:45:03+05:30"
"od.balangir","CCAVENUE","SUCCESS","Transaction successful","500.00","111443122184","Shipped",NULL,"OPTUPI","TL-BLR-2022-02-26-009134","TL","2022-03-15 11:29:58+05:30","2022-03-15 11:45:03+05:30"
"od.jagatsinghpur","CCAVENUE","SUCCESS","Transaction successful","775.00","111443145616","Shipped",NULL,"OPTNBK","PT-JGT-096519","PT","2022-03-15 11:50:10+05:30","2022-03-15 11:51:50+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1845.00","111443144643","Shipped",NULL,"OPTDBCRD","PT-CTC-253303","PT","2022-03-15 11:49:19+05:30","2022-03-15 11:52:26+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","649.00","111443153306","Shipped",NULL,"OPTNBK","WS/BMC/2178612","WS","2022-03-15 11:54:43+05:30","2022-03-15 11:57:20+05:30"
"od.aska","CCAVENUE","FAILURE","Transaction failed at gateway","500.00","111443163650","Unsuccessful",NULL,"OPTUPI","TL-ASK-2022-03-15-010495","TL","2022-03-15 12:04:35+05:30","2022-03-15 12:10:57+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","133.00","111443159029","Awaited",NULL,"OPTDBCRD","WS/CTC/1741152","WS","2022-03-15 12:00:40+05:30","2022-03-15 12:30:00+05:30"
"od.aska","CCAVENUE","SUCCESS","Transaction successful","500.00","111443171212","Shipped",NULL,"OPTUPI","TL-ASK-2022-03-15-010495","TL","2022-03-15 12:11:56+05:30","2022-03-15 12:12:36+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","1231.00","111443181575","Shipped",NULL,"OPTCRDC","WS/BMC/1558371","WS","2022-03-15 12:20:38+05:30","2022-03-15 12:22:04+05:30"
"od.balangir","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111443183202","Unsuccessful",NULL,"OPTDBCRD","TL-BLR-2022-02-14-007518","TL","2022-03-15 12:21:13+05:30","2022-03-15 12:24:50+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","417.00","111443185632","Shipped",NULL,"OPTCRDC","WS/BMC/1540140","WS","2022-03-15 12:24:03+05:30","2022-03-15 12:25:39+05:30"
"od.balangir","CCAVENUE","FAILURE","Transaction failed at gateway","5000.00","111443187687","Aborted",NULL,"OPTUPI","TL-BLR-2022-02-14-007518","TL","2022-03-15 12:25:04+05:30","2022-03-15 12:27:12+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","417.00","111443189785","Shipped",NULL,"OPTCRDC","WS/BMC/1540116","WS","2022-03-15 12:27:33+05:30","2022-03-15 12:28:35+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111443192368","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010504","TL","2022-03-15 12:29:03+05:30","2022-03-15 12:30:33+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","417.00","111443193811","Shipped",NULL,"OPTCRDC","WS/BMC/1540095","WS","2022-03-15 12:30:14+05:30","2022-03-15 12:31:09+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","2753.00","111443193547","Shipped",NULL,"OPTNBK","WS/CTC/1869401","WS","2022-03-15 12:30:46+05:30","2022-03-15 12:32:15+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111443198895","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010505","TL","2022-03-15 12:35:10+05:30","2022-03-15 12:35:27+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","1537.00","111443203008","Shipped",NULL,"OPTUPI","WS/CTC/1889455","WS","2022-03-15 12:38:50+05:30","2022-03-15 12:45:20+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","615.00","111443210248","Shipped",NULL,"OPTNBK","PT-CTC-260767","PT","2022-03-15 12:45:04+05:30","2022-03-15 12:46:22+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","1500.00","111443220191","Shipped",NULL,"OPTUPI","WS/PRI/2017069","WS","2022-03-15 12:53:01+05:30","2022-03-15 12:54:50+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","11534.00","111443222221","Shipped",NULL,"OPTNBK","WS/BMC/1550605","WS","2022-03-15 12:53:56+05:30","2022-03-15 12:56:04+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","1315.00","111443200786","Initiated",NULL,"","WS/BMC/1531638","WS","2022-03-15 12:32:17+05:30","2022-03-15 13:00:02+05:30"
"od.cuttack","CCAVENUE","FAILURE","Transaction failed at gateway","100.00","111443202692","Initiated",NULL,"","WS/CTC/1977647","WS","2022-03-15 12:37:48+05:30","2022-03-15 13:00:03+05:30"
"od.angul","CCAVENUE","SUCCESS","Transaction successful","1000.00","111443197870","Shipped",NULL,"OPTNBK","TL-ANG-2022-03-15-010488","TL","2022-03-15 12:33:37+05:30","2022-03-15 13:00:03+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","500.00","111443233129","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010512","TL","2022-03-15 13:02:32+05:30","2022-03-15 13:03:43+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111443235988","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010509","TL","2022-03-15 13:05:44+05:30","2022-03-15 13:05:55+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","100.00","111443233484","Shipped",NULL,"OPTUPI","WS/BMC/1527259","WS","2022-03-15 13:02:45+05:30","2022-03-15 13:06:06+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111443238045","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010506","TL","2022-03-15 13:07:30+05:30","2022-03-15 13:07:31+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","750.00","111443240289","Shipped",NULL,"OPTUPI","TL-BAM-2022-03-15-010498","TL","2022-03-15 13:08:27+05:30","2022-03-15 13:09:19+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","953.00","111443240317","Shipped",NULL,"OPTUPI","WS/BMC/1527259","WS","2022-03-15 13:09:17+05:30","2022-03-15 13:09:35+05:30"
"od.keonjhargarh","CCAVENUE","SUCCESS","Transaction successful","500.00","111443244783","Shipped",NULL,"OPTNBK","TL-KNJ-2022-03-15-010513","TL","2022-03-15 13:12:58+05:30","2022-03-15 13:13:55+05:30"
"od.cuttack","CCAVENUE","SUCCESS","Transaction successful","69311.00","111443245759","Shipped",NULL,"OPTCRDC","BP-CTC-2022-03-02-001267","BPA.NC_SAN_FEE","2022-03-15 13:13:41+05:30","2022-03-15 13:15:24+05:30"
"od.berhampur","CCAVENUE","FAILURE","Transaction failed at gateway","22500.00","111443241293","Unsuccessful",NULL,"OPTCRDC","TL-BAM-2022-03-15-010516","TL","2022-03-15 13:09:19+05:30","2022-03-15 13:16:30+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","599.00","111443245956","Shipped",NULL,"OPTDBCRD","WS/BMC/1483057","WS","2022-03-15 13:13:56+05:30","2022-03-15 13:14:10+05:30"
"od.sambalpur","CCAVENUE","FAILURE","Transaction failed at gateway","1437.00","111443251350","Unsuccessful",NULL,"OPTDBCRD","PT-SMB-565714","PT","2022-03-15 13:14:12+05:30","2022-03-15 13:21:13+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","732.00","111443246085","Shipped",NULL,"OPTNBK","WS/BMC/1487323","WS","2022-03-15 13:14:02+05:30","2022-03-15 13:16:10+05:30"
"od.puri","CCAVENUE","SUCCESS","Transaction successful","1500.00","111443259180","Shipped",NULL,"OPTNBK","TL-PRI-2022-03-15-010514","TL","2022-03-15 13:24:19+05:30","2022-03-15 13:26:17+05:30"
"od.bhubaneswar","CCAVENUE","SUCCESS","Transaction successful","104.00","111443257833","Shipped",NULL,"OPTNBK","WS/BMC/1512681","WS","2022-03-15 13:23:58+05:30","2022-03-15 13:26:09+05:30"
"od.berhampur","CCAVENUE","SUCCESS","Transaction successful","22500.00","111443260199","Shipped",NULL,"OPTCRDC","TL-BAM-2022-03-15-010526","TL","2022-03-15 13:26:01+05:30","2022-03-15 13:26:19+05:30"
"od.bhubaneswar","CCAVENUE","FAILURE","Transaction failed at gateway","3562.00","111443254951","Initiated",NULL,"","BP-BMC-2022-03-14-001686","BPA.NC_APP_FEE","2022-03-15 13:14:23+05:30","2022-03-15 13:30:00+05:30"
